what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512392363504
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1512392379567
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1512392379931
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1512392380315
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1512392380686
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1512392381025
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1512392381418
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1512392381788
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1512392382166
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1512392387250
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1512392387624
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1512392388024
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1512392388476
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1512392388767
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1512392389056
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1512392389362
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1512392389774
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1512392390647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512392393314
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512392401647
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1512392402309
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1512392405853
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512392410892
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512392417462
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1512392422845
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1512392423860
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512392424546
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512392426891
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1512392495813
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512392497295
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512392507239
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512392534266
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512392558561
executed,command,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.actions.comment",1512392589946
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1512392598480
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512392603717
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512392636457
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1512392738756
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512392744840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512392759957
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1512392763180
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512392766454
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512392784124
executed,command,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.actions.uncomment",1512392799546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512392806729
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512392818637
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1512393039061
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512393043930
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512393046621
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512393051490
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512393058555
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1512393101244
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1512393103475
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1512393112801
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512393113886
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512393114113
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512393114837
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512393133069
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1512393152395
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1512393154210
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1512393183915
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512393185643
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512393185845
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512393186514
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512393344374
error,log,,,"Unhandled: ExtSlice[dims=[Slice[lower=Num[n=100, type=Int, num=100], upper=Num[n=300, type=Int, num=300], step=null], Slice[lower=Num[n=100, type=Int, num=100], upper=Num[n=600, type=Int, num=600], step=null]]]",1512393363659
executed,command,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.actions.comment",1512393392699
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1512393398076
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512393399369
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512393407099
executed,command,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.actions.uncomment",1512393432997
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1512393440393
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1512393450969
