what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1513163084597
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1513163085527
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1513163086443
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1513163087123
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1513163088277
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1513163089907
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1513163090816
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1513163091963
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1513163092608
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1513163095027
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1513163095697
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1513163096420
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1513163097576
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1513163098278
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1513163098929
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513163100349
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513163100981
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513164602762
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513164604106
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513164618160
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513164623288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513164632355
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513164634856
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513164638255
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513164647295
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513164664625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513164670634
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513164683707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513164690616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513164707360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513164711436
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513164877007
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513164892091
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513164892492
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513164901608
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513164902262
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513165101737
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513165102637
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513165103840
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513165122945
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513165130445
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513165189396
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513165191802
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1513165248998
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1513165249790
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513165250876
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1513165291081
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1513165292824
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1513165293531
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513165302816
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513165303380
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513165348475
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513165359426
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513165362718
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513165363790
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513165378294
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513165378429
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513165390086
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513165392587
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513165522584
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513165524032
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513165529644
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513165530132
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513165537173
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513165546335
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513165564929
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513165565034
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513165577585
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513165589466
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513165778003
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513165778311
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513165786538
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513165832249
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513165834857
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513165852526
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513165863427
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513165865329
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513165887691
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513165889363
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513165890090
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513165931219
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513165946535
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513165946896
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513165974259
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513165976500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513165980027
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513165980497
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513166021864
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513166024702
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513166043247
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513166046686
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513166054543
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513166063297
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513166065729
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513166066634
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513166079692
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513166080100
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513166110393
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513166111376
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513166213023
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513166215462
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513166217690
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513166220358
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513166230271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513166232669
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513166270829
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513166282195
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513166282875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513166291863
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513166298148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513166298537
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513166304873
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513166308197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513166308588
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513166318452
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513166324341
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513166324845
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513166328900
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513166339993
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513166340375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513166357427
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513166357535
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513166360599
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513166364299
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513166377400
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513166386418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513166467508
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513166467636
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513166470238
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513166477106
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513166485670
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513166582037
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513166590929
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513166591737
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513166607348
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1513166611823
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513166612264
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513166632280
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513166632436
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513166634526
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513166641681
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513166648817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513166655356
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513166680053
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513166680210
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513166689454
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513166724125
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513166724259
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513166731302
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513166760283
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513166762382
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513166763861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513166773081
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1513167512891
opened,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513167516644
activated,editor,org.python.pydev,2.8.2.2013090511,"org.python.pydev.editor.PythonEditor",1513167516713
